strat_id;date;protection;rendement;M1;C1
8;05/01/2009;80;-0.0009286639921;0,4986;0,5014
7;05/01/2009;70;-0.0010921625521;0,6;0,4
6;05/01/2009;60;-0.0012533563107;0,7;0,3
5;05/01/2009;50;-0.0014145500694;0,8;0,2
4;05/01/2009;40;-0.0015757438281;0,9;0,1
3;05/01/2009;30;-0.0017196668269;0,9893;0,0107
2;05/01/2009;20;-0.0017203144804;0,9897;0,0103
1;05/01/2009;10;-0.0017208182109;0,9897;0,0103
0;05/01/2009;0;-0.0017248480549;0,9925;0,0075
12;08/01/2009;100;5.55555556e-05;0;1
11;08/01/2009;95;-0.0010152506847;0,2883;0,7117
10;08/01/2009;90;-0.0013347195777;0,3829;0,6171
9;08/01/2009;85;-0.0015368271137;0,4427;0,5573
8;08/01/2009;80;-0.0017191540831;0,4967;0,5033
7;08/01/2009;70;-0.0020628161466;0,5985;0,4015
6;08/01/2009;60;-0.0024012553958;0,6987;0,3013
5;08/01/2009;50;-0.0027395980869;0,7989;0,2011
4;08/01/2009;40;-0.0030779471006;0,8991;0,1009
3;08/01/2009;30;-0.0033826806582;0,9893;0,0107
2;08/01/2009;20;-0.0033840375682;0,9897;0,0103
1;08/01/2009;10;-0.0033850929426;0,9897;0,0103
0;08/01/2009;0;-0.0033935359383;0,9925;0,0075
12;09/01/2009;100;5.55555556e-05;0;1
11;09/01/2009;95;-0.0024125147764;0,2815;0,7185
10;09/01/2009;90;-0.0032260658042;0,378;0,622
9;09/01/2009;85;-0.0037377259781;0,4388;0,5612
8;09/01/2009;80;-0.0041965800124;0,4933;0,5067
7;09/01/2009;70;-0.0050583952564;0,5956;0,4044
6;09/01/2009;60;-0.0059056145179;0,6962;0,3038
5;09/01/2009;50;-0.0067522832076;0,7967;0,2033
4;09/01/2009;40;-0.0075990996815;0,8972;0,1028
3;09/01/2009;30;-0.0083747918919;0,9893;0,0107
2;09/01/2009;20;-0.0083781762839;0,9897;0,0103
1;09/01/2009;10;-0.0083808085888;0,9897;0,0103
0;09/01/2009;0;-0.008401867028;0,9925;0,0075
12;10/01/2009;100;5.55555556e-05;0;1
11;10/01/2009;95;0.001121842079;0,2652;0,7348
10;10/01/2009;90;0.0015654098175;0,3663;0,6337
9;10/01/2009;85;0.0018411653969;0,4292;0,5708
8;10/01/2009;80;0.0020852008357;0,4848;0,5152
7;10/01/2009;70;0.0025398291687;0,5884;0,4116
6;10/01/2009;60;0.0029849384832;0,6899;0,3101
5;10/01/2009;50;0.0034294087849;0,7912;0,2088
4;10/01/2009;40;0.0038741578796;0,8926;0,1074
3;10/01/2009;30;0.0042984051609;0,9893;0,0107
2;10/01/2009;20;0.0043001678254;0,9897;0,0103
1;10/01/2009;10;0.0043015387867;0,9897;0,0103
0;10/01/2009;0;0.0043125064773;0,9925;0,0075
12;11/01/2009;100;5.55555556e-05;0;1
11;11/01/2009;95;0.0020294488831;0,2728;0,7272
10;11/01/2009;90;0.0027829985815;0,372;0,628
9;11/01/2009;85;0.0032530294272;0,4339;0,5661
8;11/01/2009;80;0.0036713739781;0,489;0,511
7;11/01/2009;70;0.0044535612588;0,592;0,408
6;11/01/2009;60;0.0052207625047;0,693;0,307
5;11/01/2009;50;0.005987088457;0,794;0,206
4;11/01/2009;40;0.0067536742731;0,8949;0,1051
3;11/01/2009;30;0.0074701653713;0,9893;0,0107
2;11/01/2009;20;0.0074732162056;0,9897;0,0103
1;11/01/2009;10;0.0074755890767;0,9897;0,0103
0;11/01/2009;0;0.0074945720458;0,9925;0,0075
12;12/01/2009;100;0.0001666666667;0;1
11;12/01/2009;95;-0.0027013359809;0,2864;0,7136
10;12/01/2009;90;-0.003562115773;0,3821;0,6179
9;12/01/2009;85;-0.0041032606316;0,4422;0,5578
8;12/01/2009;80;-0.0045902208534;0,4964;0,5036
7;12/01/2009;70;-0.0055069054698;0,5983;0,4017
6;12/01/2009;60;-0.0064090741904;0,6985;0,3015
5;12/01/2009;50;-0.0073107541457;0,7988;0,2012
4;12/01/2009;40;-0.0082123316443;0,899;0,101
3;12/01/2009;30;-0.0090246826795;0,9893;0,0107
2;12/01/2009;20;-0.0090282971716;0,9897;0,0103
1;12/01/2009;10;-0.0090311084432;0,9897;0,0103
0;12/01/2009;0;-0.009053598616;0,9925;0,0075
12;15/01/2009;100;5.55555556e-05;0;1
11;15/01/2009;95;0.0006349699893;0,2682;0,7318
10;15/01/2009;90;0.0008896178944;0,3691;0,6309
9;15/01/2009;85;0.0010474206131;0,4317;0,5683
8;15/01/2009;80;0.0011872620175;0,4871;0,5129
7;15/01/2009;70;0.0014480673209;0,5905;0,4095
6;15/01/2009;60;0.001703545631;0,6918;0,3082
5;15/01/2009;50;0.0019586395162;0,7929;0,2071
4;15/01/2009;40;0.0022138119957;0,894;0,106
3;15/01/2009;30;0.0024541853951;0,9893;0,0107
2;15/01/2009;20;0.0024551990534;0,9897;0,0103
1;15/01/2009;10;0.0024559874544;0,9897;0,0103
0;15/01/2009;0;0.0024622946617;0,9925;0,0075
12;16/01/2009;100;5.55555556e-05;0;1
11;16/01/2009;95;0.0029549019023;0,2725;0,7275
10;16/01/2009;90;0.0040534729964;0,3724;0,6276
9;16/01/2009;85;0.0047354273734;0,4344;0,5656
8;16/01/2009;80;0.0053417201798;0,4895;0,5105
7;16/01/2009;70;0.0064747835902;0,5925;0,4075
6;16/01/2009;60;0.007585840478;0,6936;0,3064
5;16/01/2009;50;0.0086954030445;0,7944;0,2056
4;16/01/2009;40;0.0098051179848;0,8953;0,1047
3;16/01/2009;30;0.010838230215;0,9893;0,0107
2;16/01/2009;20;0.0108426489457;0,9897;0,0103
1;16/01/2009;10;0.0108460857363;0,9897;0,0103
0;16/01/2009;0;0.0108735800605;0,9925;0,0075
12;17/01/2009;100;5.55555556e-05;0;1
11;17/01/2009;95;0.0002426591782;0,2923;0,7077
10;17/01/2009;90;0.0003347930078;0,387;0,613
9;17/01/2009;85;0.0003926281361;0,4465;0,5535
8;17/01/2009;80;0.0004447059865;0,5;0,5
7;17/01/2009;70;0.0005419805171;0,6;0,4
6;17/01/2009;60;0.0006392550477;0,7;0,3
5;17/01/2009;50;0.0007365295783;0,8;0,2
4;17/01/2009;40;0.000833804109;0,9;0,1
3;17/01/2009;30;0.0009206563684;0,9893;0,0107
2;17/01/2009;20;0.0009210472036;0,9897;0,0103
1;17/01/2009;10;0.0009213511865;0,9897;0,0103
0;17/01/2009;0;0.0009237830498;0,9925;0,0075
12;18/01/2009;100;5.55555556e-05;0;1
11;18/01/2009;95;-0.0009710033824;0,2939;0,7061
10;18/01/2009;90;-0.0012691592849;0,3882;0,6118
9;18/01/2009;85;-0.0014564958714;0,4475;0,5525
8;18/01/2009;80;-0.0016226043187;0,5;0,5
7;18/01/2009;70;-0.0019387918491;0,6;0,4
6;18/01/2009;60;-0.0022549793795;0,7;0,3
5;18/01/2009;50;-0.0025711669099;0,8;0,2
4;18/01/2009;40;-0.0028873544403;0,9;0,1
3;18/01/2009;30;-0.0031696647353;0,9893;0,0107
2;18/01/2009;20;-0.0031709351316;0,9897;0,0103
1;18/01/2009;10;-0.0031719232176;0,9897;0,0103
0;18/01/2009;0;-0.0031798279059;0,9925;0,0075
12;19/01/2009;100;0.0001666666667;0;1
11;19/01/2009;95;-0.0004024866343;0,2874;0,7126
10;19/01/2009;90;-0.0004953923921;0,3836;0,6164
9;19/01/2009;85;-0.0005534336615;0,4437;0,5563
8;19/01/2009;80;-0.0006046124741;0,4967;0,5033
7;19/01/2009;70;-0.0007016752246;0,5973;0,4027
6;19/01/2009;60;-0.0007985599367;0,6976;0,3024
5;19/01/2009;50;-0.0008954102209;0,7979;0,2021
4;19/01/2009;40;-0.0009922739864;0,8983;0,1017
3;19/01/2009;30;-0.0010801569809;0,9893;0,0107
2;19/01/2009;20;-0.0010805449056;0,9897;0,0103
1;19/01/2009;10;-0.0010808466249;0,9897;0,0103
0;19/01/2009;0;-0.001083260379;0,9925;0,0075
12;22/01/2009;100;5.55555556e-05;0;1
11;22/01/2009;95;0.0003517653984;0,2847;0,7153
10;22/01/2009;90;0.0004859997034;0,3818;0,6182
9;22/01/2009;85;0.0005695951444;0,4423;0,5577
8;22/01/2009;80;0.0006431288096;0,4955;0,5045
7;22/01/2009;70;0.0007823685789;0,5963;0,4037
6;22/01/2009;60;0.0009212387;0,6968;0,3032
5;22/01/2009;50;0.0010600296205;0,7972;0,2028
4;22/01/2009;40;0.0011988383175;0,8977;0,1023
3;22/01/2009;30;0.001325451368;0,9893;0,0107
2;22/01/2009;20;0.0013260066055;0,9897;0,0103
1;22/01/2009;10;0.0013264384569;0,9897;0,0103
0;22/01/2009;0;0.0013298932678;0,9925;0,0075
12;23/01/2009;100;5.55555556e-05;0;1
11;23/01/2009;95;9.03872202e-05;0,2871;0,7129
10;23/01/2009;90;0.0001347940314;0,3836;0,6164
9;23/01/2009;85;0.0001624829669;0,4438;0,5562
8;23/01/2009;80;0.0001868840646;0,4968;0,5032
7;23/01/2009;70;0.0002331470458;0,5974;0,4026
6;23/01/2009;60;0.0002793159377;0,6978;0,3022
5;23/01/2009;50;0.0003254624622;0,7981;0,2019
4;23/01/2009;40;0.0003716105179;0,8984;0,1016
3;23/01/2009;30;0.0004134263078;0,9893;0,0107
2;23/01/2009;20;0.0004136111379;0,9897;0,0103
1;23/01/2009;10;0.0004137548948;0,9897;0,0103
0;23/01/2009;0;0.0004149049492;0,9925;0,0075
12;24/01/2009;100;5.55555556e-05;0;1
11;24/01/2009;95;-0.0005242241314;0,2877;0,7123
10;24/01/2009;90;-0.0006859551919;0,3841;0,6159
9;24/01/2009;85;-0.0007868029918;0,4442;0,5558
8;24/01/2009;80;-0.0008757138109;0,4972;0,5028
7;24/01/2009;70;-0.0010443341646;0,5977;0,4023
6;24/01/2009;60;-0.0012126353108;0,698;0,302
5;24/01/2009;50;-0.0013808552248;0,7983;0,2017
4;24/01/2009;40;-0.0015490731448;0,8986;0,1014
3;24/01/2009;30;-0.0017011811853;0,9893;0,0107
2;24/01/2009;20;-0.0017018551758;0,9897;0,0103
1;24/01/2009;10;-0.0017023793907;0,9897;0,0103
0;24/01/2009;0;-0.0017065731097;0,9925;0,0075
12;25/01/2009;100;5.55555556e-05;0;1
11;25/01/2009;95;0.000285353954;0,2841;0,7159
10;25/01/2009;90;0.0003975094646;0,3816;0,6184
9;25/01/2009;85;0.0004672394217;0,4422;0,5578
8;25/01/2009;80;0.0005285351211;0,4954;0,5046
7;25/01/2009;70;0.000644555083;0,5963;0,4037
6;25/01/2009;60;0.0007602402202;0,6968;0,3032
5;25/01/2009;50;0.0008758464491;0,7972;0,2028
4;25/01/2009;40;0.0009914591561;0,8977;0,1023
3;25/01/2009;30;0.0010968910891;0,9893;0,0107
2;25/01/2009;20;0.0010973534998;0,9897;0,0103
1;25/01/2009;10;0.0010977131525;0,9897;0,0103
0;25/01/2009;0;0.0011005903743;0,9925;0,0075
12;26/01/2009;100;0.0001666666667;0;1
11;26/01/2009;95;0.0018640612199;0,2861;0,7139
10;26/01/2009;90;0.0025383399408;0,383;0,617
9;26/01/2009;85;0.0029579318233;0,4434;0,5566
8;26/01/2009;80;0.0033273150733;0,4965;0,5035
7;26/01/2009;70;0.0040271898214;0,5972;0,4028
6;26/01/2009;60;0.0047253935036;0,6976;0,3024
5;26/01/2009;50;0.0054231657041;0,7979;0,2021
4;26/01/2009;40;0.0061209192938;0,8983;0,1017
3;26/01/2009;30;0.0067537525246;0,9893;0,0107
2;26/01/2009;20;0.0067565462418;0,9897;0,0103
1;26/01/2009;10;0.0067587191329;0,9897;0,0103
0;26/01/2009;0;0.0067761022621;0,9925;0,0075
12;29/01/2009;100;5.55555556e-05;0;1
11;29/01/2009;95;-0.0016007100558;0,2986;0,7014
10;29/01/2009;90;-0.0020896917248;0,3922;0,6078
9;29/01/2009;85;-0.0023915588036;0,45;0,55
8;29/01/2009;80;-0.00265265793;0,5;0,5
7;29/01/2009;70;-0.0031748561826;0,6;0,4
6;29/01/2009;60;-0.0036970544353;0,7;0,3
5;29/01/2009;50;-0.004219252688;0,8;0,2
4;29/01/2009;40;-0.0047414509406;0,9;0,1
3;29/01/2009;30;-0.0052076993805;0,9893;0,0107
2;29/01/2009;20;-0.0052097974985;0,9897;0,0103
1;29/01/2009;10;-0.005211429368;0,9897;0,0103
0;29/01/2009;0;-0.0052244843243;0,9925;0,0075
12;30/01/2009;100;5.55555556e-05;0;1
11;30/01/2009;95;-0.0002751716093;0,2878;0,7122
10;30/01/2009;90;-0.0003537301328;0,3846;0,6154
9;30/01/2009;85;-0.0004017997759;0,4439;0,5561
8;30/01/2009;80;-0.0004430095558;0,4947;0,5053
7;30/01/2009;70;-0.0005248393974;0,5955;0,4045
6;30/01/2009;60;-0.0006064276058;0,6961;0,3039
5;30/01/2009;50;-0.0006879703519;0,7966;0,2034
4;30/01/2009;40;-0.0007695331153;0,8971;0,1029
3;30/01/2009;30;-0.0008442912451;0,9893;0,0107
2;30/01/2009;20;-0.0008446172208;0,9897;0,0103
1;30/01/2009;10;-0.0008448707574;0,9897;0,0103
0;30/01/2009;0;-0.0008468990506;0,9925;0,0075
12;31/01/2009;100;5.55555556e-05;0;1
11;31/01/2009;95;-0.0027349297787;0,286;0,714
10;31/01/2009;90;-0.003652234999;0,3834;0,6166
9;31/01/2009;85;-0.0042126278872;0,4429;0,5571
8;31/01/2009;80;-0.0046923215894;0,4938;0,5062
7;31/01/2009;70;-0.0056436754469;0,5948;0,4052
6;31/01/2009;60;-0.0065917226298;0,6955;0,3045
5;31/01/2009;50;-0.0075391328817;0,7961;0,2039
4;31/01/2009;40;-0.008486798122;0,8967;0,1033
3;31/01/2009;30;-0.0093590073734;0,9893;0,0107
2;31/01/2009;20;-0.0093627914919;0,9897;0,0103
1;31/01/2009;10;-0.0093657346952;0,9897;0,0103
0;31/01/2009;0;-0.0093892803215;0,9925;0,0075
12;01/02/2009;100;5.55555556e-05;0;1
11;01/02/2009;95;-0.0007584768687;0,2675;0,7325
10;01/02/2009;90;-0.0010332313655;0,3701;0,6299
9;01/02/2009;85;-0.0011991794987;0,432;0,568
8;01/02/2009;80;-0.0013392788007;0,4843;0,5157
7;01/02/2009;70;-0.0016138787364;0,5868;0,4132
6;01/02/2009;60;-0.0018861863438;0,6885;0,3115
5;01/02/2009;50;-0.0021580772851;0,79;0,21
4;01/02/2009;40;-0.002430181982;0,8915;0,1085
3;01/02/2009;30;-0.0026921311729;0,9893;0,0107
2;01/02/2009;20;-0.0026932076251;0,9897;0,0103
1;01/02/2009;10;-0.0026940448656;0,9897;0,0103
0;01/02/2009;0;-0.0027007427904;0,9925;0,0075
12;02/02/2009;100;0.0001666666667;0;1
11;02/02/2009;95;0.0010861645719;0,2624;0,7376
10;02/02/2009;90;0.0015657031489;0,3663;0,6337
9;02/02/2009;85;0.001854656695;0,429;0,571
8;02/02/2009;80;0.0020977397938;0,4816;0,5184
7;02/02/2009;70;0.0025726874061;0,5845;0,4155
6;02/02/2009;60;0.0030430381966;0,6865;0,3135
5;02/02/2009;50;0.0035125593877;0,7882;0,2118
4;02/02/2009;40;0.0039825202862;0,89;0,11
3;02/02/2009;30;0.0044405845523;0,9893;0,0107
2;02/02/2009;20;0.0044424388059;0,9897;0,0103
1;02/02/2009;10;0.0044438810032;0,9897;0,0103
0;02/02/2009;0;0.0044554185815;0,9925;0,0075
12;05/02/2009;100;5.55555556e-05;0;1
11;05/02/2009;95;-0.0022453113288;0,2697;0,7303
10;05/02/2009;90;-0.0030808454467;0,372;0,628
9;05/02/2009;85;-0.0035848107072;0,4337;0,5663
8;05/02/2009;80;-0.0040107350879;0,4859;0,5141
7;05/02/2009;70;-0.004846612951;0,5882;0,4118
6;05/02/2009;60;-0.0056758843865;0,6897;0,3103
5;05/02/2009;50;-0.0065038552746;0,791;0,209
4;05/02/2009;40;-0.007332303127;0,8925;0,1075
3;05/02/2009;30;-0.0081233731644;0,9893;0,0107
2;05/02/2009;20;-0.0081266554459;0,9897;0,0103
1;05/02/2009;10;-0.0081292083316;0,9897;0,0103
0;05/02/2009;0;-0.0081496314166;0,9925;0,0075
12;06/02/2009;100;5.55555556e-05;0;1
11;06/02/2009;95;0.0004814934577;0,2546;0,7454
10;06/02/2009;90;0.0006997378269;0,3608;0,6392
9;06/02/2009;85;0.0008305663629;0,4245;0,5755
8;06/02/2009;80;0.0009400043089;0,4777;0,5223
7;06/02/2009;70;0.0011527894146;0,5813;0,4187
6;06/02/2009;60;0.0013630672286;0,6836;0,3164
5;06/02/2009;50;0.0015728811435;0,7857;0,2143
4;06/02/2009;40;0.0017829206451;0,888;0,112
3;06/02/2009;30;0.0019911191349;0,9893;0,0107
2;06/02/2009;20;0.0019919447248;0,9897;0,0103
1;06/02/2009;10;0.0019925868503;0,9897;0,0103
0;06/02/2009;0;0.0019977238541;0,9925;0,0075
12;07/02/2009;100;5.55555556e-05;0;1
11;07/02/2009;95;-0.0017306064973;0,2579;0,7421
10;07/02/2009;90;-0.0024217079674;0,3634;0,6366
9;07/02/2009;85;-0.0028360817086;0,4266;0,5734
8;07/02/2009;80;-0.0031833764436;0,4796;0,5204
7;07/02/2009;70;-0.0038599315494;0,5829;0,4171
6;07/02/2009;60;-0.0045290413206;0,6851;0,3149
5;07/02/2009;50;-0.0051967325713;0,787;0,213
4;07/02/2009;40;-0.0058650341074;0,8891;0,1109
3;07/02/2009;30;-0.006521573113;0,9893;0,0107
2;07/02/2009;20;-0.0065242048439;0,9897;0,0103
1;07/02/2009;10;-0.0065262517458;0,9897;0,0103
0;07/02/2009;0;-0.0065426269606;0,9925;0,0075
12;08/02/2009;100;5.55555556e-05;0;1
11;08/02/2009;95;0.0006319449011;0,2462;0,7538
10;08/02/2009;90;0.0009284956622;0,3545;0,6455
9;08/02/2009;85;0.0011057402764;0,4193;0,5807
8;08/02/2009;80;0.0012532035861;0,4732;0,5268
7;08/02/2009;70;0.0015384810988;0,5774;0,4226
6;08/02/2009;60;0.0018197858132;0,6802;0,3198
5;08/02/2009;50;0.0021003668068;0,7828;0,2172
4;08/02/2009;40;0.0023813243722;0,8854;0,1146
3;08/02/2009;30;0.0026633651959;0,9885;0,0115
2;08/02/2009;20;0.0026665722879;0,9897;0,0103
1;08/02/2009;10;0.0026674274312;0,9897;0,0103
0;08/02/2009;0;0.0026742685779;0,9925;0,0075
12;09/02/2009;100;0.0001666666667;0;1
11;09/02/2009;95;-0.0011800393793;0,2504;0,7496
10;09/02/2009;90;-0.0016328759277;0,3579;0,6421
9;09/02/2009;85;-0.0019035176805;0,4222;0,5778
8;09/02/2009;80;-0.0021292260055;0,4757;0,5243
7;09/02/2009;70;-0.0025669483097;0,5796;0,4204
6;09/02/2009;60;-0.0029990159166;0,6822;0,3178
5;09/02/2009;50;-0.0034300185911;0,7845;0,2155
4;09/02/2009;40;-0.0038615058984;0,8869;0,1131
3;09/02/2009;30;-0.0042928204386;0,9893;0,0107
2;09/02/2009;20;-0.0042945131454;0,9897;0,0103
1;09/02/2009;10;-0.0042958296952;0,9897;0,0103
0;09/02/2009;0;-0.0043063620934;0,9925;0,0075
12;12/02/2009;100;5.55555556e-05;0;1
11;12/02/2009;95;0.0008245969139;0,2425;0,7575
10;12/02/2009;90;0.0012158450539;0,352;0,648
9;12/02/2009;85;0.001449087596;0,4172;0,5828
8;12/02/2009;80;0.0016426386811;0,4714;0,5286
7;12/02/2009;70;0.0020162330277;0,576;0,424
6;12/02/2009;60;0.0023842437655;0,679;0,321
5;12/02/2009;50;0.00275121489;0,7817;0,2183
4;12/02/2009;40;0.0031186864436;0,8845;0,1155
3;12/02/2009;30;0.0034876298547;0,9878;0,0122
2;12/02/2009;20;0.0034944014403;0,9897;0,0103
1;12/02/2009;10;0.0034955179758;0,9897;0,0103
0;12/02/2009;0;0.0035044502603;0,9925;0,0075
12;13/02/2009;100;5.55555556e-05;0;1
11;13/02/2009;95;-0.000861538207;0,248;0,752
10;13/02/2009;90;-0.001219760353;0,3564;0,6436
9;13/02/2009;85;-0.0014332659911;0,421;0,579
8;13/02/2009;80;-0.0016109825558;0,4747;0,5253
7;13/02/2009;70;-0.0019551067382;0,5788;0,4212
6;13/02/2009;60;-0.0022945393455;0,6815;0,3185
5;13/02/2009;50;-0.0026330615169;0,7839;0,2161
4;13/02/2009;40;-0.0029719495622;0,8864;0,1136
3;13/02/2009;30;-0.0033119074404;0,9893;0,0107
2;13/02/2009;20;-0.0033132356067;0,9897;0,0103
1;13/02/2009;10;-0.003314268625;0,9897;0,0103
0;13/02/2009;0;-0.0033225327714;0,9925;0,0075
12;14/02/2009;100;5.55555556e-05;0;1
11;14/02/2009;95;-0.0001768968793;0,2422;0,7578
10;14/02/2009;90;-0.0002381688706;0,3519;0,6481
9;14/02/2009;85;-0.0002746488408;0,4173;0,5827
8;14/02/2009;80;-0.0003049083892;0,4715;0,5285
7;14/02/2009;70;-0.0003633031327;0,5761;0,4239
6;14/02/2009;60;-0.0004208176132;0,6791;0,3209
5;14/02/2009;50;-0.0004781650302;0,7818;0,2182
4;14/02/2009;40;-0.0005355869129;0,8846;0,1154
3;14/02/2009;30;-0.000593235404;0,9879;0,0121
2;14/02/2009;20;-0.0005942532125;0,9897;0,0103
1;14/02/2009;10;-0.0005944276952;0,9897;0,0103
0;14/02/2009;0;-0.0005958235564;0,9925;0,0075
12;15/02/2009;100;5.55555556e-05;0;1
11;15/02/2009;95;-0.0006005922278;0,241;0,759
10;15/02/2009;90;-0.0008558518036;0,3511;0,6489
9;15/02/2009;85;-0.0010077466566;0,4166;0,5834
8;15/02/2009;80;-0.0011336447714;0,4708;0,5292
7;15/02/2009;70;-0.0013764305598;0,5755;0,4245
6;15/02/2009;60;-0.0016154799437;0,6786;0,3214
5;15/02/2009;50;-0.0018538186394;0,7814;0,2186
4;15/02/2009;40;-0.0020924718399;0,8843;0,1157
3;15/02/2009;30;-0.002332081375;0,9876;0,0124
2;15/02/2009;20;-0.0023369156806;0,9897;0,0103
1;15/02/2009;10;-0.0023376404198;0,9897;0,0103
0;15/02/2009;0;-0.0023434383333;0,9925;0,0075
12;16/02/2009;100;0.0001666666667;0;1
11;16/02/2009;95;-0.0009484038468;0,2369;0,7631
10;16/02/2009;90;-0.0013341498314;0,3479;0,6521
9;16/02/2009;85;-0.0015635614344;0,414;0,586
8;16/02/2009;80;-0.0017532662764;0,4685;0,5315
7;16/02/2009;70;-0.0021182475234;0,5736;0,4264
6;16/02/2009;60;-0.0024772484116;0,6769;0,3231
5;16/02/2009;50;-0.0028351268442;0,7799;0,2201
4;16/02/2009;40;-0.0031935325173;0,883;0,117
3;16/02/2009;30;-0.0035534788111;0,9866;0,0134
2;16/02/2009;20;-0.0035643048537;0,9897;0,0103
1;16/02/2009;10;-0.0035653908357;0,9897;0,0103
0;16/02/2009;0;-0.0035740786913;0,9925;0,0075
12;19/02/2009;100;5.55555556e-05;0;1
11;19/02/2009;95;0.0002182803121;0,2305;0,7695
10;19/02/2009;90;0.0003451892642;0,3431;0,6569
9;19/02/2009;85;0.0004205661207;0,4099;0,5901
8;19/02/2009;80;0.0004826668792;0,465;0,535
7;19/02/2009;70;0.0006017087498;0,5705;0,4295
6;19/02/2009;60;0.0007186104049;0,6742;0,3258
5;19/02/2009;50;0.0008351142661;0,7775;0,2225
4;19/02/2009;40;0.0009518138962;0,881;0,119
3;19/02/2009;30;0.0010690646745;0,985;0,015
2;19/02/2009;20;0.0010743550659;0,9897;0,0103
1;19/02/2009;10;0.0010747074567;0,9897;0,0103
0;19/02/2009;0;0.0010775265833;0,9925;0,0075
12;20/02/2009;100;5.55555556e-05;0;1
11;20/02/2009;95;-0.0008434173742;0,232;0,768
10;20/02/2009;90;-0.0012316038418;0,3443;0,6557
9;20/02/2009;85;-0.0014620091336;0,411;0,589
8;20/02/2009;80;-0.0016519558714;0,466;0,534
7;20/02/2009;70;-0.0020163548057;0,5714;0,4286
6;20/02/2009;60;-0.0023743159802;0,675;0,325
5;20/02/2009;50;-0.0027310609947;0,7782;0,2218
4;20/02/2009;40;-0.0030883663788;0,8816;0,1184
3;20/02/2009;30;-0.0034473013888;0,9855;0,0145
2;20/02/2009;20;-0.0034618775112;0,9897;0,0103
1;20/02/2009;10;-0.0034629574641;0,9897;0,0103
0;20/02/2009;0;-0.0034715970873;0,9925;0,0075
12;21/02/2009;100;5.55555556e-05;0;1
11;21/02/2009;95;-0.0005625631805;0,2263;0,7737
10;21/02/2009;90;-0.0008239091873;0,3398;0,6602
9;21/02/2009;85;-0.0009790335699;0,4072;0,5928
8;21/02/2009;80;-0.0011065357536;0,4626;0,5374
7;21/02/2009;70;-0.001350365979;0,5685;0,4315
6;21/02/2009;60;-0.0015895593676;0,6724;0,3276
5;21/02/2009;50;-0.00182789693;0,776;0,224
4;21/02/2009;40;-0.0020666693138;0,8797;0,1203
3;21/02/2009;30;-0.0023066381566;0,9839;0,0161
2;21/02/2009;20;-0.0023198757409;0,9897;0,0103
1;21/02/2009;10;-0.0023205950997;0,9897;0,0103
0;21/02/2009;0;-0.0023263499694;0,9925;0,0075
12;22/02/2009;100;5.55555556e-05;0;1
11;22/02/2009;95;-0.0015352804221;0,2225;0,7775
10;22/02/2009;90;-0.0023028395842;0,3368;0,6632
9;22/02/2009;85;-0.0027584688563;0,4047;0,5953
8;22/02/2009;80;-0.0031322395686;0,4603;0,5397
7;22/02/2009;70;-0.0038455356376;0,5666;0,4334
6;22/02/2009;60;-0.0045446282854;0,6707;0,3293
5;22/02/2009;50;-0.0052411345048;0,7745;0,2255
4;22/02/2009;40;-0.0059390283886;0,8784;0,1216
3;22/02/2009;30;-0.0066406284035;0,9829;0,0171
2;22/02/2009;20;-0.0066861378207;0,9897;0,0103
1;22/02/2009;10;-0.0066882358539;0,9897;0,0103
0;22/02/2009;0;-0.0067050201195;0,9925;0,0075
12;23/02/2009;100;0.0001666666667;0;1
11;23/02/2009;95;-0.0002601441998;0,2121;0,7879
10;23/02/2009;90;-0.0003342602377;0,3283;0,6717
9;23/02/2009;85;-0.0003783256727;0,3975;0,6025
8;23/02/2009;80;-0.0004142978726;0,4539;0,5461
7;23/02/2009;70;-0.0004825675491;0,561;0,439
6;23/02/2009;60;-0.0005493174398;0,6658;0,3342
5;23/02/2009;50;-0.0006158037;0,7701;0,2299
4;23/02/2009;40;-0.0006824587142;0,8747;0,1253
3;23/02/2009;30;-0.0007495283767;0,9799;0,0201
2;23/02/2009;20;-0.0007557472436;0,9897;0,0103
1;23/02/2009;10;-0.000755946406;0,9897;0,0103
0;23/02/2009;0;-0.000757539705;0,9925;0,0075
12;26/02/2009;100;5.55555556e-05;0;1
11;26/02/2009;95;-0.0001394680616;0,2103;0,7897
10;26/02/2009;90;-0.0001938055126;0,3271;0,6729
9;26/02/2009;85;-0.0002260756132;0,3965;0,6035
8;26/02/2009;80;-0.0002523903883;0,4531;0,5469
7;26/02/2009;70;-0.0003022821976;0,5604;0,4396
6;26/02/2009;60;-0.0003510395857;0,6652;0,3348
5;26/02/2009;50;-0.0003995979447;0,7696;0,2304
4;26/02/2009;40;-0.0004482793557;0,8743;0,1257
3;26/02/2009;30;-0.0004972662384;0,9796;0,0204
2;26/02/2009;20;-0.0005019610345;0,9897;0,0103
1;26/02/2009;10;-0.0005021063753;0,9897;0,0103
0;26/02/2009;0;-0.0005032691018;0,9925;0,0075
12;27/02/2009;100;5.55555556e-05;0;1
11;27/02/2009;95;-0.0010199210887;0,2093;0,7907
10;27/02/2009;90;-0.0015669868579;0,3264;0,6736
9;27/02/2009;85;-0.0018918034489;0,3959;0,6041
8;27/02/2009;80;-0.0021565430351;0,4526;0,5474
7;27/02/2009;70;-0.002658222139;0,5599;0,4401
